From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR,BP
09-03-2024 12:00,09-03-2024 16:00,44.25,93.6,14.55,7.33,20.22,16.74,26.19,0.49,61.44,2.14,3.25,0.35,0.95,0.39,33.66,39.72,1.29,137.19,305.47,None
09-03-2024 16:00,09-03-2024 20:00,65.23,123.59,8.21,44.63,31.07,17.39,95.29,1.37,34.42,4.49,13.48,4,7.48,4.83,31.02,44.42,0.94,144.89,50.26,None
09-03-2024 20:00,10-03-2024 00:00,122.4,228.93,3.63,76.23,43.89,18.05,37.79,3.03,4.42,17.51,52.7,14.43,35.75,19.56,25.17,58.69,1.01,236.83,None,None
10-03-2024 00:00,10-03-2024 04:00,83.18,150.85,7.54,52.64,34.72,17.3,16.76,0.51,28.54,5.04,9.16,1.62,4.24,1.98,23.97,55.48,0.88,171.62,None,None
10-03-2024 04:00,10-03-2024 08:00,49.66,81.87,5.56,63.87,38.99,17.87,7.33,0.58,15.52,5.23,3.99,0.66,1.29,0.59,20.79,65.36,1.21,256.11,15.22,None
10-03-2024 08:00,10-03-2024 12:00,72.06,121.22,9.03,34.24,26.3,17.06,38.03,0.68,43.67,3.58,5.91,0.6,1.44,0.6,28.47,50.57,1.4,131.52,280.17,None
10-03-2024 12:00,10-03-2024 16:00,78.53,117.87,11.95,17.37,19.82,16.84,24.7,0.51,65.09,2.2,2.15,0.3,0.73,0.31,35.36,38.68,1.94,182.27,310.9,None
10-03-2024 16:00,10-03-2024 20:00,54.05,112.82,8.44,40.72,29.19,17.38,17.15,0.87,31.74,3.07,7.39,2.11,4.35,2.49,33.06,41.46,1.46,226.6,49.59,None
10-03-2024 20:00,11-03-2024 00:00,83.37,183.01,3.87,77.54,44.79,18.02,16.87,3.02,2.44,14.8,51.83,12.47,29.43,14.28,26.52,60.33,1.37,250.24,None,None
11-03-2024 00:00,11-03-2024 04:00,93.87,174.67,3.83,73.53,42.63,17.87,13.74,1.17,4.57,None,None,None,None,None,24.52,73.67,0.98,234.22,None,None
11-03-2024 04:00,11-03-2024 08:00,69.26,115.27,3.45,73.67,42.42,17.99,9.23,0.64,4.22,3.12,8.07,4.26,8.89,4,22.94,77.01,1.05,246.52,16.8,None
11-03-2024 08:00,11-03-2024 12:00,75.13,140.95,8.46,41.53,29.65,17.23,25.36,0.79,41.62,5.25,8.54,1.53,3.88,1.64,30.66,50.16,1.19,138.37,318.53,None
11-03-2024 12:00,11-03-2024 16:00,44.81,99.9,10.12,28.62,24.23,16.87,14.41,0.54,50.88,2.34,5.59,0.77,2.36,0.87,36.16,35.92,1.21,183.25,300.52,None
11-03-2024 16:00,11-03-2024 20:00,43.69,103.24,6.28,57.84,36.42,17.7,12.91,2.3,22.89,10.02,30.58,7.44,20.33,9.2,33.18,43.82,1.24,199.71,59.35,None
11-03-2024 20:00,12-03-2024 00:00,65,154.08,3.34,74.08,42.51,18.07,11.64,1.78,5.72,16.51,47.91,13.56,35.64,17.43,27.53,49.67,1.12,235.16,None,None
12-03-2024 00:00,12-03-2024 04:00,45.8,101.98,3.63,75.8,43.65,18.1,8.92,0.97,3.34,None,None,None,None,None,23.09,61.42,1.39,236.66,None,None
12-03-2024 04:00,12-03-2024 08:00,40.29,84.01,4.78,69.15,41.13,17.79,4.77,0.44,12.25,None,None,None,None,None,21.51,64.51,1.08,202.51,15.94,None
12-03-2024 08:00,12-03-2024 12:00,45.31,101.41,9.16,30.39,29.03,17.21,29.44,0.83,66.95,4.85,8.11,1.85,4.73,2.16,30.83,44.93,1.18,123.23,304.82,None
12-03-2024 12:00,12-03-2024 16:00,45.49,98.34,12.13,12.98,21.84,16.95,41.89,0.7,89.45,3.33,9.09,1.42,3.68,1.48,36.72,35.3,1.31,183.53,309.85,None
12-03-2024 16:00,12-03-2024 20:00,30.6,83.01,5.65,49.46,36.76,17.6,6.72,1.14,29.66,5.58,17.75,4.06,11.2,4.82,34.62,37.44,1.35,226.08,67.97,None
12-03-2024 20:00,13-03-2024 00:00,50.39,136.82,4.74,69.52,42.57,17.93,20.57,2.01,12.41,11.57,43.44,15.28,28.56,12.84,28,48.59,1.13,251.44,None,None
13-03-2024 00:00,13-03-2024 04:00,31.07,79.09,4.46,69.82,41.22,17.95,2.2,0.58,13.54,2.4,5.75,1.22,2.92,1.05,24.03,56.21,1.18,239.16,None,None
13-03-2024 04:00,13-03-2024 08:00,33.43,69.61,4.65,73.12,43.1,17.93,7.83,0.61,9.18,4.36,13.13,2.69,4.45,1.67,21.93,65.16,1.23,224.02,14.67,None
13-03-2024 08:00,13-03-2024 12:00,38.37,90.7,7.13,50.98,33.52,17.38,13.56,0.72,45.56,4.76,19.81,3.46,6.19,2.38,30.92,42.44,1.29,210.08,296.76,None
13-03-2024 12:00,13-03-2024 16:00,21.4,50.3,8.27,40.73,29.08,17.26,3.05,0.66,61.4,2.23,6.23,1.01,3.02,1.16,36.68,33.69,1.31,209.13,333.26,None
13-03-2024 16:00,13-03-2024 20:00,25.55,47.05,6.3,54.51,34.7,17.57,4.31,0.99,37.58,None,None,None,None,None,34.2,34.47,1.4,183.59,71.56,None
13-03-2024 20:00,14-03-2024 00:00,35.32,166.1,4.2,69.78,40.98,17.83,12.27,1.23,16.49,20.02,20.1,20.4,20.43,20.68,27.89,38.67,1.23,218.69,None,None
14-03-2024 00:00,14-03-2024 04:00,31.22,171.56,7.34,51.64,34.03,17.42,17.9,0.38,45.29,1.88,3.09,1.02,1.81,0.71,25.52,36.99,1.09,280.89,None,None
14-03-2024 04:00,14-03-2024 08:00,28.96,68.97,5.77,56.08,35.09,17.46,8.98,0.41,37.46,1.79,2.53,0.35,1.03,0.36,22.43,45.55,0.97,231.04,10.92,None
14-03-2024 08:00,14-03-2024 12:00,33.05,76.86,8.04,44.98,31.11,17.26,22.16,0.35,60.44,2.73,4.58,0.64,2.12,0.82,29.66,36.96,1.12,164.34,317.96,None
14-03-2024 12:00,14-03-2024 16:00,26.34,69.82,10.21,33.16,26.68,16.66,15.13,0.57,78.75,1.66,4.84,0.71,1.99,0.82,35.13,31.5,1.25,143.25,343.79,None
14-03-2024 16:00,14-03-2024 20:00,32.14,87.65,6.67,54.76,35.13,17.52,7.14,1.55,38.43,5.59,18.99,4.42,12.62,5.88,32.54,34.68,1.11,204.9,65.02,None
14-03-2024 20:00,15-03-2024 00:00,53.94,127.3,3.93,76.42,44.25,17.91,14.19,2.62,5.45,14.95,45.61,12.84,35.49,17.16,25.46,45.5,1.14,278.88,None,None
15-03-2024 00:00,15-03-2024 04:00,41.55,94.36,4.7,64.65,38.71,17.63,4.33,0.53,24.36,3.4,5.47,0.99,2.86,1.08,22.74,49.48,1.27,211.01,None,None
15-03-2024 04:00,15-03-2024 08:00,42.26,86.13,5.13,64.93,39.2,17.69,7.83,0.5,23.48,3.19,4.29,0.65,1.9,0.8,20.8,54.37,1.19,210.47,13.48,None
15-03-2024 08:00,15-03-2024 12:00,49.7,206.04,8.87,42.28,30.37,17.33,53.74,0.79,63.65,5.48,10.54,1.34,3.68,1.68,29.16,41.11,1.53,153.42,309.71,None
15-03-2024 12:00,15-03-2024 16:00,43.54,93.15,10.91,24.95,22.95,16.89,23.7,0.67,90.95,2.61,7.37,1.05,3.29,1.38,35.34,31.91,1.46,176.02,349.86,None
15-03-2024 16:00,15-03-2024 20:00,40.6,102.72,6.78,53.6,34.54,17.53,18.22,1.86,38.7,6.67,21.76,5.41,14.46,7.22,32.89,37.18,1.38,205.74,54.76,None
15-03-2024 20:00,16-03-2024 00:00,73.2,189.75,3.64,77.5,44.51,18.19,21.18,3.35,2.81,18.03,62.18,18.17,44.4,21.58,26.41,49.8,1.04,217.23,None,None
16-03-2024 00:00,16-03-2024 04:00,73.16,163.54,5.02,68.79,41.13,17.73,20.1,1.31,18.75,10.21,30.21,7.77,18.62,9.14,24.52,52.04,1.19,213.23,None,None
16-03-2024 04:00,16-03-2024 08:00,62.76,133.69,5.42,62.84,38.34,17.8,14.58,0.81,27.51,6.15,8.34,1.49,3.71,1.54,23.53,56.56,1.07,246.26,22.13,None
16-03-2024 08:00,16-03-2024 12:00,66.41,155.81,9.51,39.84,29.61,17.42,26.56,0.86,67.73,6.34,8.51,1.33,3.68,1.63,29.4,49.26,1.29,147.21,264.77,None
16-03-2024 12:00,16-03-2024 16:00,66.09,124.29,11.7,20.63,21.33,17.02,32.06,0.76,93.59,3.62,6.68,1.01,2.98,1.34,34.32,49.18,1.32,177.95,248.91,None
16-03-2024 16:00,16-03-2024 20:00,66.85,109.6,6.75,50.2,32.75,17.46,14.29,0.94,46.39,3.13,9.87,1.87,5.82,2.53,25.75,70.77,1.46,132.35,11.87,None
16-03-2024 20:00,17-03-2024 00:00,71.25,134.58,5.3,69.92,41.94,17.88,10.1,1.49,15.35,7.56,22.93,5.47,16.1,7.87,24.88,75.7,1.07,187.71,0.35,None
17-03-2024 00:00,17-03-2024 04:00,58.05,88.03,5.82,52.06,33.03,17.35,6.54,0.62,45.71,3.55,5.54,1.38,3.42,1.4,23.97,73.85,1.43,122.44,0.47,None
17-03-2024 04:00,17-03-2024 08:00,63.37,80.75,5.43,64.44,39.19,17.65,7.75,0.67,24.12,4.9,4.8,0.68,1.87,0.78,22.44,80.01,0.96,179.02,15.64,None
17-03-2024 08:00,17-03-2024 12:00,66.82,91.17,8.49,44.59,31.27,17.29,16.68,0.69,58.57,5.37,5.46,0.72,1.97,0.9,27.8,65.56,1.69,135.08,294.12,None
17-03-2024 12:00,17-03-2024 16:00,61.12,76.85,10.47,22.22,21.17,16.68,15.56,0.6,95.85,2.93,3.88,0.59,1.28,0.74,33.76,53.32,1.37,127.97,401.96,None
17-03-2024 16:00,17-03-2024 20:00,62.32,91.64,10.52,32.49,26.57,17.21,15.05,0.48,76.16,2.14,3.93,0.55,1.78,0.71,31.17,56.08,1.71,126.54,39.49,None
17-03-2024 20:00,18-03-2024 00:00,54.64,74.61,7.44,53.19,34.93,17.62,7.55,0.5,39.94,2.29,5.6,0.84,2.73,1.26,23.18,88.96,1.35,145.76,0.2,None
18-03-2024 00:00,18-03-2024 04:00,35.27,47.95,5.76,65,39.75,18.08,1.71,0.45,20.5,2.15,8.13,1.03,2.61,1.09,23.3,87.5,1.31,173.17,None,None
18-03-2024 04:00,18-03-2024 08:00,44.62,56.13,4.57,69.7,41.5,17.98,6.96,0.63,9.92,4.68,6.03,0.81,2.21,0.94,22.42,90.84,0.84,191.15,9.25,None
18-03-2024 08:00,18-03-2024 12:00,51.72,98.19,6.22,13.85,15.33,17.54,10.2,0.94,37.47,5.92,11.12,1.62,5.06,2.16,27.77,73.18,1.57,157.13,267.62,None
18-03-2024 12:00,18-03-2024 16:00,50.39,90.38,9.08,7.87,9.16,17.24,12.5,0.68,63.82,2.54,8.5,1.35,4.91,1.92,33.04,58.55,1.93,186.24,428.73,None
18-03-2024 16:00,18-03-2024 20:00,57.79,91.32,None,None,None,None,19.47,0.54,61.04,2.62,8.77,1.52,4.87,2.05,30.33,60.26,1.47,138.79,71.42,None
18-03-2024 20:00,19-03-2024 00:00,63.35,110.43,17.84,98.58,63.89,36.25,12.33,1.08,22.26,5.99,20.13,4.2,11.67,5.71,25.79,73.07,1.06,149.38,1.21,None
19-03-2024 00:00,19-03-2024 04:00,45.64,72.45,3.75,32.31,18.26,25.52,8.31,0.25,47.04,2.34,6.12,0.68,1.97,1.03,23.88,76.99,1.66,113.19,1.29,None
19-03-2024 04:00,19-03-2024 08:00,38.87,49.24,3.25,34.65,20.19,25.04,12.74,0.57,33.06,2.41,3.63,0.45,1.12,0.46,22.68,81.83,1.44,120.98,18.07,None
19-03-2024 08:00,19-03-2024 12:00,51.62,72.82,3.97,42.07,25.13,25.45,18.02,0.63,39.59,5.17,5.75,0.92,2.54,1.13,24.7,76.58,1.62,89.78,243.89,None
19-03-2024 12:00,19-03-2024 16:00,28.14,62.72,4.45,46.76,27.72,26.19,26.1,0.77,74.02,4.49,10.12,1.64,4.08,2.12,29.8,62.36,1.58,122.59,353.23,None
19-03-2024 16:00,19-03-2024 20:00,62.9,100.59,None,None,None,None,30.29,1.52,24.53,3.99,11.43,2.38,7.02,3.24,25.31,78.01,1.48,155.77,34.32,None
19-03-2024 20:00,20-03-2024 00:00,36.58,50.29,2.32,40.39,22.89,147.25,9.78,0.85,12.84,4.11,13.85,2.76,8.81,3.8,21.18,89.45,0.97,198.38,None,None
20-03-2024 00:00,20-03-2024 04:00,39.4,70.13,2.01,27.93,16.2,69.71,7.6,0.6,16.02,3.53,8.27,1.03,2.96,1.31,20.41,90.33,0.99,155.68,None,None
20-03-2024 04:00,20-03-2024 08:00,48.2,67.59,4.64,25.58,17.08,46.29,9.21,0.76,6.1,4.95,6.51,0.75,2.21,1.01,18.92,95.91,1.15,226.02,17.12,None
20-03-2024 08:00,20-03-2024 12:00,39.61,59.75,3.57,33.82,20.5,43.13,12.14,0.8,49.22,4.52,9.3,1.42,4.19,1.91,24.92,72.53,1.34,167.87,284.28,None
20-03-2024 12:00,20-03-2024 16:00,33,59.4,3.66,35.2,21.21,31.77,20.14,0.67,77.1,2.89,8.6,1.4,4.72,1.87,31.11,49,1.98,191.92,552.63,None
20-03-2024 16:00,20-03-2024 20:00,34.74,67.7,3.34,59.5,33.68,29.24,14.87,0.69,48.75,2.98,11.52,2.12,6.47,2.76,29.33,43.98,1.62,155.59,36.59,None
20-03-2024 20:00,21-03-2024 00:00,37.59,103.11,35.25,96.59,78.69,45.47,12.52,1.95,6.03,7.91,28.69,7.2,19.78,10.22,22.84,61.79,1.15,234.42,0.7,None
21-03-2024 00:00,21-03-2024 04:00,66.64,137.98,29.73,64.4,57.49,42.41,15.72,1.72,2.78,13.46,26.31,6.86,17.57,8.79,19.87,77.69,0.9,199.09,0.43,None
21-03-2024 04:00,21-03-2024 08:00,48.2,84.42,1.25,34.15,18.75,25.36,15.23,0.57,20.61,5.97,6.38,1.13,2.93,1.27,20.34,69.51,1.23,131.89,7.66,None
21-03-2024 08:00,21-03-2024 12:00,46.2,82.87,4.46,39.36,24.13,28.31,25.38,0.67,47.26,5.5,8.02,1.27,3.92,1.76,26.19,59.43,1.65,160.25,374.01,None
21-03-2024 12:00,21-03-2024 16:00,40.14,60.72,4.2,33.96,20.27,23.76,12.56,0.6,74.73,2.59,9.42,1.42,4.68,1.82,33.52,42.65,1.85,199.97,488.42,None
21-03-2024 16:00,21-03-2024 20:00,38.77,66.36,62.36,100.74,101.83,46.37,9.56,2.36,29.18,9.14,31.57,7.74,22.54,10.63,31.18,45.2,1.13,209.96,65.72,None
21-03-2024 20:00,22-03-2024 00:00,71.36,155.71,170.61,123.64,200.61,79.68,15.34,4.96,2.62,25.5,77.89,23.49,66.32,33.34,24.79,66.36,1.19,267.37,None,None
22-03-2024 00:00,22-03-2024 04:00,69.84,148.49,39.72,85.51,75.72,44.48,11.08,2.1,2.39,16.34,51.1,17.32,38.25,18.7,21.6,74.16,1.2,251.35,None,None
22-03-2024 04:00,22-03-2024 08:00,60.98,129.15,7.83,45.71,29.35,27.81,2.93,0.65,6.38,7.04,15.92,4.61,8.86,3.72,20.45,76.34,1.21,221.97,14.5,None
22-03-2024 08:00,22-03-2024 12:00,63.45,122.41,4.71,48.96,28.51,26.93,23.23,0.91,57.6,6.55,16.98,2.84,6.83,2.9,29.37,51.62,1.43,176.35,370.46,None
22-03-2024 12:00,22-03-2024 16:00,47.85,97.95,3.69,33.43,19.4,17.46,19.7,0.57,85.25,3.26,10.9,2.39,4.57,1.79,35.82,33.85,1.4,176.43,510.99,None
22-03-2024 16:00,22-03-2024 20:00,47.35,105.02,48.16,113.56,97.14,43.1,41.3,2.04,46.99,7.51,23.61,5.9,16.49,7.96,32.9,40.8,1.2,176.34,49.26,None
22-03-2024 20:00,23-03-2024 00:00,88.68,199.25,73.76,156.69,140.22,60.71,27.43,3.41,2.75,20.38,65.92,19,51.31,27.14,26.18,56.54,1.2,237.67,None,None
23-03-2024 00:00,23-03-2024 04:00,86.59,193.26,8.96,88.79,52.78,35.73,14.38,1.29,4.31,10.77,29.05,6.67,17.87,8.88,22.34,71.11,1.33,244.86,None,None
23-03-2024 04:00,23-03-2024 08:00,83.58,None,3.85,45.42,26.02,27.27,9.84,0.86,7.01,7.44,13.6,2.62,7.08,3.11,20.71,77.77,1.17,237.93,18.25,None
23-03-2024 08:00,23-03-2024 12:00,75.17,138.26,3.11,45.91,25.65,25.42,26.52,0.91,52.13,7.81,12.85,2.35,5.83,2.56,29.6,51.96,1.27,201.42,360.76,None
23-03-2024 12:00,23-03-2024 16:00,54.54,90.32,2.09,26.72,14.72,15.79,15.08,0.45,89.68,3.08,7.34,1.26,2.29,0.93,36.82,34.02,1.52,175.8,462.79,None
23-03-2024 16:00,23-03-2024 20:00,51.58,112.34,23.3,98.65,69.4,35.27,13.37,1.84,24.77,6.54,18.43,5.79,12.33,5.96,33.08,41.2,0.99,161.71,59.92,None
23-03-2024 20:00,24-03-2024 00:00,91.84,212.89,99.94,153.56,159.57,64.21,14.78,3.9,2.8,20.91,64.14,19.52,52,27.2,25.87,59.28,0.93,205.63,None,None
24-03-2024 00:00,24-03-2024 04:00,85.19,200.44,19.53,104.36,69.39,39.57,12.88,2.22,3.52,15.68,55.09,16.4,35.05,17.56,22.91,66.59,1.11,244.47,None,None
24-03-2024 04:00,24-03-2024 08:00,74.08,132,3.6,45.86,26.05,23.56,11.73,0.76,17.22,6.37,29.18,9.6,12.86,5.36,22.06,63.94,1.07,220.58,18.27,None
24-03-2024 08:00,24-03-2024 12:00,96.01,182.01,3.07,50.13,27.82,25.3,39.68,1.17,94.7,10.81,33.81,8.21,10.16,4.63,31.04,46.78,1.23,122.94,336.13,None
24-03-2024 12:00,24-03-2024 16:00,58.39,137.52,2.04,17.78,10.06,14.74,5.03,0.4,91.65,2.68,6.35,0.9,1.67,0.68,37.83,33.98,1.67,181.9,435.49,None
24-03-2024 16:00,24-03-2024 20:00,36.45,85.58,5.59,58.82,34.38,26.66,9.43,0.98,50.81,2.85,8.81,1.59,4.58,2.33,34.24,41.56,1.42,182.9,38.74,None
24-03-2024 20:00,25-03-2024 00:00,99.08,167.85,17.03,93.18,61.53,38.31,21.37,1.56,23.49,7.07,8.93,2.15,5.9,2.71,30.34,52.71,1.37,211.24,None,None
25-03-2024 00:00,25-03-2024 04:00,107.71,149.7,2.23,37.7,20.63,25.95,19.67,1.15,28.22,8.42,14.19,2.69,4.34,1.99,27.29,61.96,1.1,179.46,None,None
25-03-2024 04:00,25-03-2024 08:00,79.13,113.94,2.56,27.96,15.86,24.71,16.72,0.86,21.89,6.06,18.68,2.11,3.72,1.52,25.37,67.8,0.89,189.38,17.36,None
25-03-2024 08:00,25-03-2024 12:00,70.48,101.48,2.29,17.75,10.3,22.5,17.34,0.74,69.64,5.68,9.01,1.28,2.69,1.08,32.55,51.54,1.3,150.45,360.43,None
25-03-2024 12:00,25-03-2024 16:00,39.3,71.93,1.81,10.84,6.31,15.66,7.29,0.44,89.41,None,None,None,None,None,37.65,38.55,1.42,156.37,357.38,None
25-03-2024 16:00,25-03-2024 20:00,38.73,74.81,2.36,22.34,12.75,19.77,7.46,0.49,70.71,1.65,4.24,0.66,1.84,0.75,33.69,46.67,1.92,178.48,28.43,None
25-03-2024 20:00,26-03-2024 00:00,49.19,72.6,2.22,34.15,18.71,23.08,8.75,0.61,49.33,2.9,6.71,1,2.92,1.09,28.73,58.02,1.13,170.82,None,None
26-03-2024 00:00,26-03-2024 04:00,45.34,70.67,2.2,23.84,13.41,20.69,12.69,0.47,40.45,2.87,7.66,1.35,3.52,1.32,25.7,64.6,0.89,211.35,None,None
26-03-2024 04:00,26-03-2024 08:00,47.1,71.43,2.5,25.83,14.7,23.44,10.28,0.59,18.86,4.27,9.65,1.62,4.34,1.71,23.42,75.39,1.05,230.7,17.34,None
26-03-2024 08:00,26-03-2024 12:00,74.42,111.59,2.96,37.26,20.58,25.08,34.6,1,74.84,7.47,11.19,1.91,5.11,2.17,31.4,53.71,1.04,160.09,373.97,None
26-03-2024 12:00,26-03-2024 16:00,61.63,77.39,3.3,29.04,16.93,18.41,17.29,0.65,94.79,3.29,8.07,1.18,3.52,1.35,37.33,37.88,1.44,161.85,425.95,None
26-03-2024 16:00,26-03-2024 20:00,48.96,101.43,21.41,99.5,68.35,36.45,47.42,1.82,54.85,8.85,26.01,7.05,17.55,9.8,34.5,42.67,1.31,134.05,39.02,None
26-03-2024 20:00,27-03-2024 00:00,99.84,212.89,32.83,131.65,94.28,48.1,32.63,2.96,9.87,16.74,54.6,15.53,42.74,22,29.78,54.28,1.09,201.62,None,None
27-03-2024 00:00,27-03-2024 04:00,91.75,173.77,2.02,34.93,19.05,24.89,26.25,0.87,42.84,7.18,10.62,3.42,6.34,2.75,28.16,61.23,0.86,155.82,None,None
27-03-2024 04:00,27-03-2024 08:00,89.51,146.14,3.52,38.22,21.99,27.35,16.55,0.76,20.25,6.02,18.55,2.14,5.08,2.26,25.65,71.3,1.03,241.56,22.7,None
27-03-2024 08:00,27-03-2024 12:00,68.32,136.24,5.16,41.73,25.12,26.33,35.77,0.9,54.36,5.26,14.27,1.94,5.81,2.39,32.47,52.22,1.87,188.25,377.46,None
27-03-2024 12:00,27-03-2024 16:00,43.27,88.07,7.18,48.93,30.5,24.46,10.26,0.82,70.64,3.73,11.68,1.94,6.64,2.68,37.86,39.41,1.93,195.64,485.56,None
27-03-2024 16:00,27-03-2024 20:00,47.43,97.69,16.82,94.28,61.92,33.92,9.51,1.38,41.81,5.78,19.37,4.28,12.46,5.44,35.46,41.7,1.41,218.68,39.15,None
27-03-2024 20:00,28-03-2024 00:00,78.12,149.97,34.66,130.91,95.38,45.28,16.3,2.16,7.72,12.24,39.33,10.82,29.86,14.06,30.08,50.46,1.08,220.38,None,None
28-03-2024 00:00,28-03-2024 04:00,76.26,135.38,5.59,71.22,40.89,30.75,14.82,1.19,5.8,6.03,21.03,4.7,13.16,5.95,26.22,64.57,1.12,230.15,None,None
28-03-2024 04:00,28-03-2024 08:00,79.93,147.29,7.45,53.07,32.91,30.52,16.37,1.04,3.98,8.92,17.13,3.5,9.02,4.1,24.71,72.91,1.05,224.1,21.84,None
28-03-2024 08:00,28-03-2024 12:00,86.03,153.89,4.5,46.17,26.89,25.49,24.73,0.99,54.28,6.64,13.65,2.67,7.54,3.28,33.37,49.19,1.74,192.87,366.11,None
28-03-2024 12:00,28-03-2024 16:00,48.5,94.93,5.28,40.03,24.33,21.62,1.76,0.85,78.95,3.33,9.88,1.62,5.41,2.15,38.93,37.77,2,197.24,465.89,None
28-03-2024 16:00,28-03-2024 20:00,51.45,104.3,55.51,148.5,121.3,54.91,9.79,2.79,18.03,12.11,42.53,11.1,31.43,15.27,34.94,47,0.9,179.41,22.97,None
28-03-2024 20:00,29-03-2024 00:00,82.22,178.59,109.68,138.23,159.37,67.38,18.75,4.34,2.77,23.05,77.37,22.85,63.9,33.84,29.95,59.46,1.22,262.27,None,None
29-03-2024 00:00,29-03-2024 04:00,70.6,126.44,2.66,57.3,31.26,27.98,12.99,0.95,12.78,5.11,21.72,6.42,14.33,6.2,27.75,60.37,1.3,251.07,None,None
29-03-2024 04:00,29-03-2024 08:00,60.43,100.01,3.44,38.91,22.28,24.39,11.11,0.8,13.05,4.61,46.13,12,14.92,5.56,25.92,65.05,0.88,236.46,25.02,None
29-03-2024 08:00,29-03-2024 12:00,85.99,144.96,2.93,48.45,26.83,26.32,15.61,1.16,74.31,9.46,26.52,3.71,7.55,3.46,34.25,47.79,1.56,173.11,339.59,None
29-03-2024 12:00,29-03-2024 16:00,53.21,100.03,2.3,21.81,12.38,16.37,8.47,0.5,93.51,2.47,5.35,0.75,1.99,0.74,40.2,34.86,1.37,173.94,389.71,None
29-03-2024 16:00,29-03-2024 20:00,69,120.37,21.48,104.19,70.82,39.49,11.59,1.63,33.66,6.77,21.95,5.68,14.18,6.78,36.14,45.53,0.97,141.64,32.35,None
29-03-2024 20:00,30-03-2024 00:00,85.26,154.13,15.42,53.02,39.24,31.03,10.92,1.04,55.22,7.52,23.11,6.11,17.43,8.25,30,59.57,1.09,207.84,0.45,None
30-03-2024 00:00,30-03-2024 04:00,58.71,77.55,2.03,23.95,13.31,22.91,7.15,0.38,47.72,2.08,4.09,0.51,1.62,0.57,28.54,61.39,0.84,203.35,None,None
30-03-2024 04:00,30-03-2024 08:00,72.67,87.71,3.07,33.39,19.04,25.84,7.36,0.47,18.8,2.68,5.21,0.81,2.39,0.94,26.53,71.36,1.09,198.31,20.04,None
30-03-2024 08:00,30-03-2024 12:00,77.88,116.25,2.99,34.71,19.71,23.48,38.39,0.74,68.47,5.27,8.28,1.2,3.36,1.59,33.08,51.08,1.74,119.18,335.92,None
30-03-2024 12:00,30-03-2024 16:00,66.84,81.52,2.12,26.99,14.88,19.73,34.55,0.44,101.56,2.5,7.28,0.71,2.03,1.14,37.52,41.36,1.49,129.46,396.41,None
30-03-2024 16:00,30-03-2024 20:00,75.85,95,8.83,64.96,40.2,29.65,55.25,1.17,68.21,5.32,15.93,3.45,9.62,4.58,35.67,46.19,0.92,170.61,54.41,None
30-03-2024 20:00,31-03-2024 00:00,100.91,134.52,3.19,50.48,28.07,36.71,17.75,0.6,33.73,4.32,11.12,2.53,7.35,3.26,26.79,77.58,1.32,130.41,None,None
31-03-2024 00:00,31-03-2024 04:00,77.83,96.92,2.65,28.38,16.11,32.45,15.04,0.44,41.15,2.54,8.75,1.19,2.72,1,26.95,73.97,1.19,213.4,0.71,None
31-03-2024 04:00,31-03-2024 08:00,80.71,93.22,4.28,31.05,18.85,34.1,6.56,0.64,10.56,3.38,12.56,2.84,4.69,1.92,25.08,85.55,1.07,224.14,24.12,None
31-03-2024 08:00,31-03-2024 12:00,83.74,97.61,2.38,22,12.6,30.74,14.07,0.61,49.86,3.91,8.03,1.62,3.59,1.54,31.12,61.78,1.11,139.49,400.22,None
31-03-2024 12:00,31-03-2024 16:00,55.13,72.95,2.32,20.27,11.63,26.08,12.74,0.48,92.54,1.94,5.72,0.86,1.58,0.62,36.25,46.57,2.13,186.71,499.73,None
31-03-2024 16:00,31-03-2024 20:00,48.19,77.98,2.52,42.3,23.3,28.68,7.27,0.67,66.37,2.49,5.79,1.03,3.06,1.23,34.6,48.5,1.96,180.26,40.9,None
31-03-2024 20:00,01-04-2024 00:00,65.34,114.38,8.73,113.74,65.62,46.29,11.89,1.85,8.71,8.48,26.72,6.12,18,7.98,30.05,60.82,0.91,236.45,None,None
01-04-2024 00:00,01-04-2024 04:00,78.91,139.73,7.63,68.4,41.05,38.37,10.78,1.17,5.44,6.18,38.21,9.3,16.77,7.04,26.15,74.26,1.12,224.75,None,None
01-04-2024 04:00,01-04-2024 08:00,64.23,108.26,4.07,41.67,24.22,31.35,9.68,0.81,6.18,5.11,30.37,7.06,10.15,4.01,24.58,78.01,1.41,254.01,29.88,None
01-04-2024 08:00,01-04-2024 12:00,55.45,96.63,4.15,32.41,19.44,20.88,8.86,0.62,50.48,4.24,12.46,2.29,5.18,2.04,33.9,40.89,1.23,229.46,385.69,None
01-04-2024 12:00,01-04-2024 16:00,39.01,75.88,4.25,37.73,22.27,18.77,9.74,0.57,75.49,2.72,9.43,1.46,4.59,1.77,39.25,33.27,1.69,212.06,479.54,None
01-04-2024 16:00,01-04-2024 20:00,48.07,85.04,14.85,92.22,59.27,32.51,13.53,1.48,42.31,6.07,22.03,6.93,14.23,6.44,36.23,38.08,1.41,202.89,34.59,None
